,Year,Date,Time,HomeTeam,AwayTeam,HomeScore,AwayScore,HomeScorers,AwayScorers,ExtraTime,Penalty,HomePenaltyScore,AwayPenaltyScore,Stadium,Location,Attendance,Referee
291,1978,7 June 1978,16:45 ART,Netherlands,Peru,0,0,,,0,0,0,0,Estadio Ciudad de Mendoza, Mendoza,"28,125",Adolf Prokop (East Germany)
292,1978,11 June 1978,16:45 ART,Peru,Iran,4,1,"Velásquez  2'Cubillas  36' (pen.), 39' (pen.), 79'",Rowshan  41',0,0,0,0,Estadio Chateau Carreras, Córdoba,"21,262",Alojzy Jarguz (Poland)
293,1978,11 June 1978,16:45 ART,Scotland,Netherlands,3,2,"Dalglish  45'A. Gemmill  46' (pen.), 68'",Rensenbrink  34' (pen.)Rep  71',0,0,0,0,Estadio Ciudad de Mendoza, Mendoza,"35,130",Erich Linemayr (Austria)
294,1978,14 June 1978,13:45 ART,Austria,Netherlands,1,5,Obermayer  80',"Brandts  6'Rensenbrink  35' (pen.)Rep  36', 53'W. van de Kerkhof  82'",0,0,0,0,Estadio Chateau Carreras, Córdoba,"25,050",John Gordon (Scotland)
295,1978,14 June 1978,13:45 ART,Italy,West Germany,0,0,,,0,0,0,0,Estadio Monumental, Buenos Aires,"67,547",Dušan Maksimović (Yugoslavia)
296,1978,18 June 1978,16:45 ART,Netherlands,West Germany,2,2,Haan  27'R. van de Kerkhof  82',Abramczik  3'D. Müller  70',0,0,0,0,Estadio Chateau Carreras, Córdoba,"40,750",Ramón Barreto (Uruguay)
297,1978,18 June 1978,16:45 ART,Italy,Austria,1,0,Rossi  13',,0,0,0,0,Estadio Monumental, Buenos Aires,"66,695",Francis Rion (Belgium)
298,1978,21 June 1978,13:45 ART,Austria,West Germany,3,2,"Vogts  59' (o.g.)Krankl  66', 87'",Rummenigge  19'Hölzenbein  68',0,0,0,0,Estadio Chateau Carreras, Córdoba,"38,318",Abraham Klein (Israel)
299,1978,21 June 1978,13:45 ART,Italy,Netherlands,1,2,Brandts  19' (o.g.),Brandts  49'Haan  76',0,0,0,0,Estadio Monumental, Buenos Aires,"67,433",Angel Franco Martínez (Spain)
300,1978,14 June 1978,16:45 ART,Brazil,Peru,3,0,"Dirceu  15', 27'Zico  72' (pen.)",,0,0,0,0,Estadio Malvinas Argentinas, Mendoza,"31,278",Nicolae Rainea (Romania)
301,1978,14 June 1978,19:15 ART,Argentina,Poland,2,0,"Kempes  16', 71'",,0,0,0,0,Estadio Gigante de Arroyito, Rosario,"37,091",Ulf Eriksson (Sweden)
302,1978,18 June 1978,13:45 ART,Peru,Poland,0,1,,Szarmach  65',0,0,0,0,Estadio Ciudad de Mendoza, Mendoza,"35,288",Pat Partridge (England)
303,1978,18 June 1978,19:15 ART,Argentina,Brazil,0,0,,,0,0,0,0,Estadio Gigante de Arroyito, Rosario,"37,326",Károly Palotai (Hungary)
304,1978,21 June 1978,16:45 ART,Brazil,Poland,3,1,"Nelinho  13'Roberto Dinamite  58', 63'",Lato  45',0,0,0,0,Estadio Malvinas Argentinas, Mendoza,"39,586",Juan Silvagno Cavanna (Chile)
305,1978,21 June 1978,19:15 ART,Argentina,Peru,6,0,"Kempes  21', 49'Tarantini  43'Luque  50', 72'Houseman  67'",,0,0,0,0,Estadio Gigante de Arroyito, Rosario,"37,315",Robert Wurtz (France)
306,1978,24 June 1978,15:00 ART,Brazil,Italy,2,1,Nelinho  64'Dirceu  71',Causio  38',0,0,0,0,Estadio Monumental, Buenos Aires,"69,659",Abraham Klein (Israel)
307,1978,25 June 1978,15:00 UTC−3,Argentina,Netherlands,3,1,"Kempes  38', 105'Bertoni  115'",Nanninga  82',1,0,0,0,Estadio Monumental, Buenos Aires,"71,483",Sergio Gonella (Italy)
308,1982,14 June 1982,17:15 CEST,Italy,Poland,0,0,,,0,0,0,0,Balaídos, Vigo,"33,040",Michel Vautrot (France)
309,1982,15 June 1982,17:15 CEST,Peru,Cameroon,0,0,,,0,0,0,0,Estadio de Riazor, A Coruña,"11,000",Franz Wöhrer (Austria)
310,1982,18 June 1982,17:15 CEST,Italy,Peru,1,1,Conti  18',Díaz  83',0,0,0,0,Balaídos, Vigo,"25,000",Walter Eschweiler (West Germany)
311,1982,19 June 1982,17:15 CEST,Poland,Cameroon,0,0,,,0,0,0,0,Estadio de Riazor, A Coruña,"19,000",Alexis Ponnet (Belgium)
312,1982,22 June 1982,17:15 CEST,Poland,Peru,5,1,Smolarek  55'Lato  58'Boniek  61'Buncol  68'Ciołek  76',La Rosa  83',0,0,0,0,Estadio de Riazor, A Coruña,"25,000",Mario Rubio Vázquez (Mexico)
313,1982,23 June 1982,17:15 CEST,Italy,Cameroon,1,1,Graziani  60',M'Bida  61',0,0,0,0,Balaídos, Vigo,"20,000",Bogdan Dotchev (Bulgaria)
314,1982,16 June 1982,17:15 CEST,West Germany,Algeria,1,2,Rummenigge  67',Madjer  54'Belloumi  68',0,0,0,0,El Molinón, Gijón,"42,000",Enrique Labo Revoredo (Peru)
315,1982,17 June 1982,17:15 CEST,Chile,Austria,0,1,,Schachner  22',0,0,0,0,Estadio Carlos Tartiere, Oviedo,"22,500",Juan Daniel Cardellino (Uruguay)
316,1982,20 June 1982,17:15 CEST,West Germany,Chile,4,1,"Rummenigge  9', 57', 66'Reinders  83'",Moscoso  90',0,0,0,0,El Molinón, Gijón,"42,000",Bruno Galler (Switzerland)
317,1982,21 June 1982,17:15 CEST,Algeria,Austria,0,2,,Schachner  55'Krankl  67',0,0,0,0,Estadio Carlos Tartiere, Oviedo,"22,000",Tony Boskovic (Australia)
318,1982,24 June 1982,17:15 CEST,Algeria,Chile,3,2,"Assad  7', 31'Bensaoula  35'",Neira  59' (pen.)Letelier  73',0,0,0,0,Estadio Carlos Tartiere, Oviedo,"16,000",Rómulo Méndez (Guatemala)
319,1982,25 June 1982,17:15 CEST,West Germany,Austria,1,0,Hrubesch  10',,0,0,0,0,El Molinón, Gijón,"41,000",Bob Valentine (Scotland)
320,1982,13 June 1982,20:00 CEST,Argentina,Belgium,0,1,,Vandenbergh  62',0,0,0,0,Camp Nou, Barcelona,"95,000",Vojtech Christov (Czechoslovakia)
321,1982,15 June 1982,21:00 CEST,Hungary,El Salvador,10,1,"Nyilasi  4', 83'Pölöskei  11'Fazekas  23', 54'Tóth  50'L. Kiss  69', 72', 76'Szentes  70'",Ramírez Zapata  64',0,0,0,0,Nuevo Estadio, Elche,"23,000",Ibrahim Youssef Al-Doy (Bahrain)
322,1982,18 June 1982,21:00 CEST,Argentina,Hungary,4,1,"Bertoni  26'Maradona  28', 57'Ardiles  60'",Pölöskei  76',0,0,0,0,Estadio José Rico Pérez, Alicante,"32,093",Belaïd Lacarne (Algeria)
323,1982,19 June 1982,21:00 CEST,Belgium,El Salvador,1,0,Coeck  19',,0,0,0,0,Nuevo Estadio, Elche,"15,000",Malcolm Moffat (Northern Ireland)
324,1982,22 June 1982,21:00 CEST,Belgium,Hungary,1,1,Czerniatynski  76',Varga  27',0,0,0,0,Nuevo Estadio, Elche,"37,000",Clive White (England)
325,1982,23 June 1982,21:00 CEST,Argentina,El Salvador,2,0,Passarella  22' (pen.)Bertoni  54',,0,0,0,0,Estadio José Rico Pérez, Alicante,"32,500",Luis Barrancos (Bolivia)
326,1982,16 June 1982,17:15 CEST,England,France,3,1,"Robson  1', 67'Mariner  83'",Soler  24',0,0,0,0,San Mamés, Bilbao,"44,172",António Garrido (Portugal)
327,1982,17 June 1982,17:15 CEST,Czechoslovakia,Kuwait,1,1,Panenka  21' (pen.),Al-Dakhil  57',0,0,0,0,Estadio José Zorrilla, Valladolid,"25,000",Benjamin Dwomoh (Ghana)
328,1982,20 June 1982,17:15 CEST,England,Czechoslovakia,2,0,Francis  62'Barmoš  66' (o.g.),,0,0,0,0,San Mamés, Bilbao,"41,123",Charles Corver (Netherlands)
329,1982,21 June 1982,17:15 CEST,France,Kuwait,4,1,Genghini  31'Platini  43'Six  48'Bossis  89',Al-Buloushi  75',0,0,0,0,Estadio José Zorrilla, Valladolid,"30,043",Myroslav Stupar (Soviet Union)
330,1982,24 June 1982,17:15 CEST,France,Czechoslovakia,1,1,Six  66',Panenka  84' (pen.),0,0,0,0,Estadio José Zorrilla, Valladolid,"28,000",Paolo Casarin (Italy)
331,1982,25 June 1982,17:15 CEST,England,Kuwait,1,0,Francis  27',,0,0,0,0,San Mamés, Bilbao,"39,700",Gilberto Aristizábal (Colombia)
332,1982,16 June 1982,21:00 CEST,Spain,Honduras,1,1,López Ufarte  65' (pen.),Zelaya  8',0,0,0,0,Estadio Luis Casanova, Valencia,"49,562",Arturo Ithurralde (Argentina)
333,1982,17 June 1982,21:00 CEST,Yugoslavia,Northern Ireland,0,0,,,0,0,0,0,La Romareda, Zaragoza,"25,000",Erik Fredriksson (Sweden)
334,1982,20 June 1982,21:00 CEST,Spain,Yugoslavia,2,1,Juanito  14' (pen.)Saura  66',Gudelj  10',0,0,0,0,Estadio Luis Casanova, Valencia,"48,000",Henning Lund-Sørensen (Denmark)
335,1982,21 June 1982,21:00 CEST,Honduras,Northern Ireland,1,1,Laing  60',Armstrong  10',0,0,0,0,La Romareda, Zaragoza,"15,000",Chan Tam Sun (Hong Kong)
336,1982,24 June 1982,21:00 CEST,Honduras,Yugoslavia,0,1,,Petrović  88' (pen.),0,0,0,0,La Romareda, Zaragoza,"25,000",Gastón Castro (Chile)
337,1982,25 June 1982,21:00 CEST,Spain,Northern Ireland,0,1,,Armstrong  47',0,0,0,0,Estadio Luis Casanova, Valencia,"49,562",Héctor Ortiz (Paraguay)
338,1982,14 June 1982,21:00 CEST,Brazil,Soviet Union,2,1,Sócrates  75'Éder  88',Bal  34',0,0,0,0,Ramón Sánchez Pizjuán, Seville,"68,000",Augusto Lamo Castillo (Spain)
339,1982,15 June 1982,21:00 CEST,Scotland,New Zealand,5,2,"Dalglish  18'Wark  29', 32'Robertson  73'Archibald  79'",Sumner  54'Wooddin  64',0,0,0,0,La Rosaleda Stadium, Málaga,"36,000",David Socha (United States)
340,1982,18 June 1982,21:00 CEST,Brazil,Scotland,4,1,Zico  33'Oscar  48'Éder  63'Falcão  87',Narey  18',0,0,0,0,Estadio Benito Villamarín, Seville,"47,379",Luis Paulino Siles (Costa Rica)
341,1982,19 June 1982,21:00 CEST,Soviet Union,New Zealand,3,0,Gavrilov  24'Blokhin  48'Baltacha  68',,0,0,0,0,La Rosaleda Stadium, Málaga,"19,000",Yousef Alghoul (Libya)
342,1982,22 June 1982,21:00 CEST,Soviet Union,Scotland,2,2,Chivadze  59'Shengelia  84',Jordan  15'Souness  86',0,0,0,0,La Rosaleda Stadium, Málaga,"45,000",Nicolae Rainea (Romania)
343,1982,23 June 1982,21:00 CEST,Brazil,New Zealand,4,0,"Zico  28', 31'Falcão  64'Serginho  70'",,0,0,0,0,Estadio Benito Villamarín, Seville,"43,000",Damir Matovinović (Yugoslavia)
344,1982,28 June 1982,21:00 CEST,Poland,Belgium,3,0,"Boniek  4', 26', 53'",,0,0,0,0,Camp Nou, Barcelona,"65,000",Luis Paulino Siles (Costa Rica)
345,1982,1 July 1982,21:00 CEST,Belgium,Soviet Union,0,1,,Oganesian  48',0,0,0,0,Camp Nou, Barcelona,"45,000",Michel Vautrot (France)
346,1982,4 July 1982,21:00 CEST,Soviet Union,Poland,0,0,,,0,0,0,0,Camp Nou, Barcelona,"65,000",Bob Valentine (Scotland)
347,1982,29 June 1982,21:00 CEST,West Germany,England,0,0,,,0,0,0,0,Santiago Bernabéu, Madrid,"75,000",Arnaldo Cézar Coelho (Brazil)
348,1982,2 July 1982,21:00 CEST,West Germany,Spain,2,1,Littbarski  50'Fischer  75',Zamora  82',0,0,0,0,Santiago Bernabéu, Madrid,"90,089",Paolo Casarin (Italy)
349,1982,5 July 1982,21:00 CEST,Spain,England,0,0,,,0,0,0,0,Santiago Bernabéu, Madrid,"75,000",Alexis Ponnet (Belgium)
350,1982,29 June 1982,17:15 CEST,Italy,Argentina,2,1,Tardelli  57'Cabrini  67',Passarella  83',0,0,0,0,Sarrià Stadium, Barcelona,"43,000",Nicolae Rainea (Romania)
351,1982,2 July 1982,17:15 CEST,Argentina,Brazil,1,3,Díaz  89',Zico  11'Serginho  66'Júnior  75',0,0,0,0,Sarrià Stadium, Barcelona,"44,000",Mario Rubio Vázquez (Mexico)
352,1982,5 July 1982,17:15 CEST,Italy,Brazil,3,2,"Rossi  5', 25', 74'",Sócrates  12'Falcão  68',0,0,0,0,Sarrià Stadium, Barcelona,"44,000",Abraham Klein (Israel)
353,1982,28 June 1982,17:15 CEST,Austria,France,0,1,,Genghini  39',0,0,0,0,Vicente Calderón, Madrid,"37,000",Károly Palotai (Hungary)
354,1982,1 July 1982,17:15 CEST,Austria,Northern Ireland,2,2,Pezzey  50'Hintermaier  68',"Hamilton  27', 75'",0,0,0,0,Vicente Calderón, Madrid,"20,000",Adolf Prokop (East Germany)
355,1982,4 July 1982,17:15 CEST,France,Northern Ireland,4,1,"Giresse  33', 80'Rocheteau  46', 68'",Armstrong  75',0,0,0,0,Vicente Calderón, Madrid,"37,000",Alojzy Jarguz (Poland)
356,1982,8 July 1982,17:15 CEST,Poland,Italy,0,2,,"Rossi  22', 73'",0,0,0,0,Camp Nou, Barcelona,"50,000",Juan Daniel Cardellino (Uruguay)
357,1982,8 July 1982,21:00 CEST,West Germany,France,3,3,Littbarski  17'Rummenigge  102'Fischer  108',Platini  26' (pen.)Trésor  92'Giresse  98',1,1,5,4,Ramón Sánchez Pizjuán Stadium, Seville,"70,000",Charles Corver (Netherlands)
358,1982,10 July 1982,20:00 CEST,Poland,France,3,2,Szarmach  40'Majewski  44'Kupcewicz  46',Girard  13'Couriol  72',0,0,0,0,Estadio José Rico Pérez, Alicante,"28,000",António Garrido (Portugal)
359,1982,11 July 1982,20:00 CEST,Italy,West Germany,3,1,Rossi  57'Tardelli  69'Altobelli  81',Breitner  83',0,0,0,0,Santiago Bernabéu, Madrid,"90,000",Arnaldo Cézar Coelho (Brazil)
360,1986,31 May 1986,12:00 CST,Bulgaria,Italy,1,1,Sirakov  85',Altobelli  44',0,0,0,0,Estadio Azteca, Mexico City,"96,000",Erik Fredriksson (Sweden)
361,1986,2 June 1986,12:00 CST,Argentina,South Korea,3,1,"Valdano  6', 46'Ruggeri  18'",Park Chang-Sun  73',0,0,0,0,Estadio Olímpico Universitario, Mexico City,"60,000",Victoriano Sánchez Arminio (Spain)
362,1986,5 June 1986,12:00 CST,Italy,Argentina,1,1,Altobelli  6' (pen.),Maradona  34',0,0,0,0,Estadio Cuauhtémoc, Puebla,"32,000",Jan Keizer (Netherlands)
363,1986,5 June 1986,16:00 CST,South Korea,Bulgaria,1,1,Kim Jong-Boo  70',Getov  11',0,0,0,0,Estadio Olímpico Universitario, Mexico City,"45,000",Fallaj Al Shanar (Saudi Arabia)
364,1986,10 June 1986,12:00 CST,South Korea,Italy,2,3,Choi Soon-Ho  62'Huh Jung-Moo  83',"Altobelli  17', 73'Cho Kwang-Rae  82' (o.g.)",0,0,0,0,Estadio Cuauhtémoc, Puebla,"20,000",David Socha (United States)
365,1986,10 June 1986,12:00 CST,Argentina,Bulgaria,2,0,Valdano  4'Burruchaga  77',,0,0,0,0,Estadio Olímpico Universitario, Mexico City,"65,000",Berny Ulloa Morera (Costa Rica)
366,1986,3 June 1986,12:00 CST,Belgium,Mexico,1,2,Vandenbergh  45',Quirarte  23'Sánchez  39',0,0,0,0,Estadio Azteca, Mexico City,"110,000",Carlos Espósito (Argentina)
367,1986,4 June 1986,12:00 CST,Paraguay,Iraq,1,0,Romero  35',,0,0,0,0,Estadio Nemesio Díez, Toluca,"24,000",Edwin Picon-Ackong (Mauritius)
368,1986,7 June 1986,12:00 CST,Mexico,Paraguay,1,1,Flores  3',Romero  85',0,0,0,0,Estadio Azteca, Mexico City,"114,600",George Courtney (England)
369,1986,8 June 1986,12:00 CST,Iraq,Belgium,1,2,Radhi  59',Scifo  16'Claesen  21' (pen.),0,0,0,0,Estadio Nemesio Díez, Toluca,"20,000",Jesús Díaz (Colombia)
370,1986,11 June 1986,12:00 CST,Paraguay,Belgium,2,2,"Cabañas  50', 76'",Vercauteren  30'Veyt  59',0,0,0,0,Estadio Nemesio Díez, Toluca,"16,000",Bogdan Dotchev (Bulgaria)
371,1986,11 June 1986,12:00 CST,Iraq,Mexico,0,1,,Quirarte  54',0,0,0,0,Estadio Azteca, Mexico City,"103,763",Zoran Petrović (Yugoslavia)
372,1986,1 June 1986,16:00 CST,Canada,France,0,1,,Papin  79',0,0,0,0,Estadio Nou Camp, León,"36,000",Hernán Silva (Chile)
373,1986,2 June 1986,12:00 CST,Soviet Union,Hungary,6,0,Yakovenko  2'Aleinikov  4'Belanov  24' (pen.)Yaremchuk  66'Dajka  73' (o.g.)Rodionov  80',,0,0,0,0,Estadio Sergio León Chavez, Irapuato,"16,500",Luigi Agnolin (Italy)
374,1986,5 June 1986,12:00 CST,France,Soviet Union,1,1,Fernández  62',Rats  53',0,0,0,0,Estadio Nou Camp, León,"36,540",Romualdo Arppi Filho (Brazil)
375,1986,6 June 1986,12:00 CST,Hungary,Canada,2,0,Esterházy  2'Détári  75',,0,0,0,0,Estadio Sergio León Chavez, Irapuato,"13,800",Jamal Al Sharif (Syria)
376,1986,9 June 1986,12:00 CST,Hungary,France,0,3,,Stopyra  29'Tigana  62'Rocheteau  84',0,0,0,0,Estadio Nou Camp, León,"31,420",Carlos Silva Valente (Portugal)
377,1986,9 June 1986,12:00 CST,Soviet Union,Canada,2,0,Blokhin  58'Zavarov  74',,0,0,0,0,Estadio Sergio León Chavez, Irapuato,"14,200",Idrissa Traoré (Mali)
378,1986,1 June 1986,12:00 CST,Spain,Brazil,0,1,,Sócrates  62',0,0,0,0,Estadio Jalisco, Guadalajara,"35,748",Chris Bambridge (Australia)
379,1986,3 June 1986,12:00 CST,Algeria,Northern Ireland,1,1,Zidane  59',Whiteside  6',0,0,0,0,Estadio Tres de Marzo, Guadalajara,"22,000",Valeri Butenko (Soviet Union)
380,1986,6 June 1986,12:00 CST,Brazil,Algeria,1,0,Careca  66',,0,0,0,0,Estadio Jalisco, Guadalajara,"48,000",Rómulo Méndez (Guatemala)
381,1986,7 June 1986,12:00 CST,Northern Ireland,Spain,1,2,Clarke  46',Butragueño  1'Salinas  18',0,0,0,0,Estadio Tres de Marzo, Guadalajara,"28,000",Horst Brummeier (Austria)
382,1986,12 June 1986,12:00 CST,Northern Ireland,Brazil,0,3,,"Careca  15', 87'Josimar  42'",0,0,0,0,Estadio Jalisco, Guadalajara,"51,000",Siegfried Kirschen (East Germany)
383,1986,12 June 1986,12:00 CST,Algeria,Spain,0,3,,"Calderé  15', 68'Eloy  70'",0,0,0,0,Estadio Tecnológico, Monterrey,"23,980",Shizuo Takada (Japan)
384,1986,4 June 1986,12:00 CST,Uruguay,West Germany,1,1,Alzamendi  4',Allofs  84',0,0,0,0,Estadio La Corregidora, Querétaro,"30,500",Vojtěch Christov (Czechoslovakia)
385,1986,4 June 1986,16:00 CST,Scotland,Denmark,0,1,,Elkjær  57',0,0,0,0,Estadio Neza 86, Nezahualcóyotl,"18,000",Lajos Németh (Hungary)
386,1986,8 June 1986,12:00 CST,West Germany,Scotland,2,1,Völler  23'Allofs  49',Strachan  18',0,0,0,0,Estadio La Corregidora, Querétaro,"30,000",Ioan Igna (Romania)
387,1986,8 June 1986,16:00 CST,Denmark,Uruguay,6,1,"Elkjær  11', 67', 80'Lerby  41'Laudrup  52'J. Olsen  88'",Francescoli  45' (pen.),0,0,0,0,Estadio Neza 86, Nezahualcóyotl,"26,500",Antonio Márquez Ramírez (Mexico)
388,1986,13 June 1986,12:00 CST,Denmark,West Germany,2,0,J. Olsen  43' (pen.)Eriksen  62',,0,0,0,0,Estadio La Corregidora, Querétaro,"36,000",Alexis Ponnet (Belgium)
389,1986,13 June 1986,12:00 CST,Scotland,Uruguay,0,0,,,0,0,0,0,Estadio Neza 86, Nezahualcóyotl,"20,000",Joël Quiniou (France)
390,1986,2 June 1986,16:00 CST,Morocco,Poland,0,0,,,0,0,0,0,Estadio Universitario, Monterrey,"19,900",José Luis Martínez Bazán (Uruguay)
391,1986,3 June 1986,16:00 CST,Portugal,England,1,0,Carlos Manuel  75',,0,0,0,0,Estadio Tecnológico, Monterrey,"23,000",Volker Roth (West Germany)
392,1986,6 June 1986,16:00 CST,England,Morocco,0,0,,,0,0,0,0,Estadio Tecnológico, Monterrey,"20,200",Gabriel González (Paraguay)
393,1986,7 June 1986,16:00 CST,Poland,Portugal,1,0,Smolarek  68',,0,0,0,0,Estadio Universitario, Monterrey,"19,915",Ali Bin Nasser (Tunisia)
394,1986,11 June 1986,16:00 CST,England,Poland,3,0,"Lineker  9', 14', 34'",,0,0,0,0,Estadio Universitario, Monterrey,"22,700",André Daina (Switzerland)
395,1986,11 June 1986,16:00 CST,Portugal,Morocco,1,3,Diamantino  80',"Khairi  19', 26'A. Merry  62'",0,0,0,0,Estadio Tres de Marzo, Zapopan,"28,000",Alan Snoddy (Northern Ireland)
396,1986,15 June 1986,12:00 CST,Mexico,Bulgaria,2,0,Negrete  34'Servín  61',,0,0,0,0,Estadio Azteca, Mexico City,"114,580",Romualdo Arppi Filho (Brazil)
397,1986,15 June 1986,16:00 CST,Soviet Union,Belgium,3,4,"Belanov  27', 70', 111' (pen.)",Scifo  56'Ceulemans  77'Demol  102'Claesen  110',1,0,0,0,Estadio Nou Camp, León,"32,277",Erik Fredriksson (Sweden)
398,1986,16 June 1986,12:00 CST,Brazil,Poland,4,0,Sócrates  30' (pen.)Josimar  55'Edinho  79'Careca  83' (pen.),,0,0,0,0,Estadio Jalisco, Guadalajara,"45,000",Volker Roth (West Germany)
399,1986,16 June 1986,16:00 CST,Argentina,Uruguay,1,0,Pasculli  42',,0,0,0,0,Estadio Cuauhtémoc, Puebla,"26,000",Luigi Agnolin (Italy)
400,1986,17 June 1986,12:00 CST,Italy,France,0,2,,Platini  15'Stopyra  57',0,0,0,0,Estadio Olímpico Universitario, Mexico City,"70,000",Carlos Espósito (Argentina)
401,1986,17 June 1986,16:00 CST,Morocco,West Germany,0,1,,Matthäus  88',0,0,0,0,Estadio Universitario, San Nicolás de los Garza,"19,800",Zoran Petrović (Yugoslavia)
402,1986,18 June 1986,12:00 CST,England,Paraguay,3,0,"Lineker  31', 73'Beardsley  56'",,0,0,0,0,Estadio Azteca, Mexico City,"98,728",Jamal Al Sharif (Syria)
403,1986,18 June 1986,16:00 CST,Denmark,Spain,1,5,J. Olsen  33' (pen.),"Butragueño  43', 56', 80', 88' (pen.)Goikoetxea  68' (pen.)",0,0,0,0,Estadio La Corregidora, Querétaro,"38,500",Jan Keizer (Netherlands)
404,1986,21 June 1986,12:00 CST,Brazil,France,1,1,Careca  17',Platini  40',1,1,3,4,Estadio Jalisco, Guadalajara,"65,000",Ioan Igna (Romania)
405,1986,21 June 1986,16:00 CST,West Germany,Mexico,0,0,,,1,1,4,1,Estadio Universitario, San Nicolás de los Garza,"41,700",Jesús Díaz (Colombia)
406,1986,22 June 1986,12:00 CST,Argentina,England,2,1,"Maradona  51', 55'",Lineker  81',0,0,0,0,Estadio Azteca, Mexico City,"114,580",Ali Ben Nasser (Tunisia)
407,1986,22 June 1986,16:00 CST,Spain,Belgium,1,1,Señor  85',Ceulemans  35',1,1,4,5,Estadio Cuauhtémoc, Puebla,"45,000",Siegfried Kirschen (East Germany)
408,1986,25 June 1986,12:00 CST,France,West Germany,0,2,,Brehme  9'Völler  89',0,0,0,0,Estadio Jalisco, Guadalajara,"45,000",Luigi Agnolin (Italy)
409,1986,25 June 1986,16:00 CST,Argentina,Belgium,2,0,"Maradona  51', 63'",,0,0,0,0,Estadio Azteca, Mexico City,"114,500",Antonio Márquez Ramírez (Mexico)
410,1986,28 June 1986,12:00 CST,Belgium,France,2,4,Ceulemans  11'Claesen  73',Ferreri  27'Papin  43'Genghini  104'Amoros  111' (pen.),1,0,0,0,Estadio Cuauhtémoc, Puebla,"21,000",George Courtney (England)
411,1986,29 June 1986,12:00 CST,Argentina,West Germany,3,2,Brown  23'Valdano  55'Burruchaga  83',Rummenigge  74'Völler  80',0,0,0,0,Estadio Azteca, Mexico City,"114,600",Romualdo Arppi Filho (Brazil)
412,1990,9 June 1990,21:00 CET (UTC+1),Italy,Austria,1,0,Schillaci  78',,0,0,0,0,Stadio Olimpico, Rome,"73,303",José Roberto Wright (Brazil)
413,1990,10 June 1990,17:00 CET (UTC+1),United States,Czechoslovakia,1,5,Caligiuri  60',"Skuhravý  26', 78'Bílek  40' (pen.)Hašek  50'Luhový  90+3'",0,0,0,0,Stadio Comunale, Florence,"33,266",Kurt Röthlisberger (Switzerland)
414,1990,14 June 1990,21:00 CET (UTC+1),Italy,United States,1,0,Giannini  11',,0,0,0,0,Stadio Olimpico, Rome,"73,423",Edgardo Codesal (Mexico)
415,1990,15 June 1990,17:00 CET (UTC+1),Austria,Czechoslovakia,0,1,,Bílek  31' (pen.),0,0,0,0,Stadio Comunale, Florence,"38,962",George Smith (Scotland)
416,1990,19 June 1990,21:00 CET (UTC+1),Italy,Czechoslovakia,2,0,Schillaci  9'Baggio  78',,0,0,0,0,Stadio Olimpico, Rome,"73,303",Joël Quiniou (France)
417,1990,19 June 1990,21:00 CET (UTC+1),Austria,United States,2,1,Ogris  49'Rodax  63',Murray  83',0,0,0,0,Stadio Comunale, Florence,"34,857",Jamal Al Sharif (Syria)
418,1990,8 June 1990,18:00,Argentina,Cameroon,0,1,,Omam-Biyik  67',0,0,0,0,San Siro, Milan,"73,780",Michel Vautrot (France)
419,1990,9 June 1990,17:00,Soviet Union,Romania,0,2,,"Lăcătuș  41', 55' (pen.)",0,0,0,0,Stadio San Nicola, Bari,"42,907",Juan Daniel Cardellino (Uruguay)
420,1990,13 June 1990,21:00,Argentina,Soviet Union,2,0,Troglio  27'Burruchaga  79',,0,0,0,0,Stadio San Paolo, Naples,"55,759",Erik Fredriksson (Sweden)
421,1990,14 June 1990,17:00,Cameroon,Romania,2,1,"Milla  76', 86'",Balint  88',0,0,0,0,Stadio San Nicola, Bari,"38,687",Hernán Silva (Chile)
422,1990,18 June 1990,21:00,Argentina,Romania,1,1,Monzón  62',Balint  68',0,0,0,0,Stadio San Paolo, Naples,"52,733",Carlos Silva Valente (Portugal)
423,1990,18 June 1990,21:00,Cameroon,Soviet Union,0,4,,Protasov  20'Zygmantovich  29'Zavarov  52'Dobrovolski  63',0,0,0,0,Stadio San Nicola, Bari,"37,307",José Roberto Wright (Brazil)
424,1990,10 June 1990,21:00,Brazil,Sweden,2,1,"Careca  40', 63'",Brolin  79',0,0,0,0,Stadio Delle Alpi, Turin,"62,628",Tullio Lanese (Italy)
425,1990,11 June 1990,17:00,Costa Rica,Scotland,1,0,Cayasso  49',,0,0,0,0,Stadio Luigi Ferraris, Genoa,"30,867",Juan Carlos Loustau (Argentina)
426,1990,16 June 1990,17:00,Brazil,Costa Rica,1,0,Müller  33',,0,0,0,0,Stadio Delle Alpi, Turin,"58,007",Neji Jouini (Tunisia)
427,1990,16 June 1990,21:00,Sweden,Scotland,1,2,Strömberg  86',McCall  11'Johnston  81' (pen.),0,0,0,0,Stadio Luigi Ferraris, Genoa,"31,823",Carlos Maciel (Paraguay)
428,1990,20 June 1990,21:00,Brazil,Scotland,1,0,Müller  81',,0,0,0,0,Stadio Delle Alpi, Turin,"62,502",Helmut Kohl (Austria)
429,1990,20 June 1990,21:00,Sweden,Costa Rica,1,2,Ekström  32',Flores  75'Medford  87',0,0,0,0,Stadio Luigi Ferraris, Genoa,"30,223",Zoran Petrović (Yugoslavia)
